时间单位:mS, 转换单位: 毫伏
Index	  Tims        AI00      AI01      
  8856   35.42400   3050.23   3195.19 
  8857   35.42800   3096.62   3181.76 
  8858   35.43200   3142.70   3166.81 
  8859   35.43600   3178.41   3147.58 
  8860   35.44000   3213.50   3127.14 
  8861   35.44400   3254.39   3108.52 
  8862   35.44800   3289.49   3089.29 
  8863   35.45200   3321.53   3059.39 
  8864   35.45600   3353.58   3029.79 
  8865   35.46000   3380.13   3002.32 
  8866   35.46400   3408.81   2973.02 
  8867   35.46800   3434.45   2943.12 
  8868   35.47200   3460.39   2911.99 
  8869   35.47600   3470.76   2877.50 
  8870   35.48000   3490.30   2849.73 
  8871   35.48400   3508.30   2815.25 
  8872   35.48800   3521.73   2785.03 
  8873   35.49200   3534.24   2745.06 
  8874   35.49600   3541.87   2709.05 
  8875   35.50000   3551.94   2676.09 
  8876   35.50400   3556.82   2641.91 
  8877   35.50800   3559.88   2604.37 
  8878   35.51200   3560.49   2568.05 
  8879   35.51600   3550.42   2534.79 
  8880   35.52000   3546.45   2500.00 
  8881   35.52400   3544.31   2471.01 
  8882   35.52800   3532.41   2435.30 
  8883   35.53200   3520.20   2398.99 
  8884   35.53600   3507.08   2365.11 
  8885   35.54000   3492.74   2337.95 
  8886   35.54400   3482.06   2313.23 
  8887   35.54800   3465.88   2278.14 
  8888   35.55200   3451.23   2253.42 
  8889   35.55600   3429.57   2231.45 
  8890   35.56000   3408.81   2205.20 
  8891   35.56400   3385.62   2180.18 
  8892   35.56800   3360.60   2158.81 
  8893   35.57200   3335.88   2139.59 
  8894   35.57600   3312.07   2112.73 
  8895   35.58000   3285.52   2091.06 
  8896   35.58400   3254.09   2075.20 
  8897   35.58800   3231.20   2064.21 
  8898   35.59200   3212.28   2053.53 
  8899   35.59600   3178.71   2045.90 
  8900   35.60000   3151.55   2030.64 
  8901   35.60400   3117.68   2019.65 
  8902   35.60800   3090.21   2019.65 
  8903   35.61200   3066.41   2019.35 
  8904   35.61600   3041.08   2012.94 
  8905   35.62000   3012.39   2009.28 
  8906   35.62400   2980.65   2004.70 
  8907   35.62800   2954.41   2005.31 
  8908   35.63200   2930.60   2008.06 
  8909   35.63600   2902.22   2015.38 
  8910   35.64000   2875.98   2019.04 
  8911   35.64400   2854.92   2029.72 
  8912   35.64800   2830.51   2038.27 
  8913   35.65200   2808.23   2055.05 
  8914   35.65600   2787.78   2055.66 
  8915   35.66000   2767.64   2074.89 
  8916   35.66400   2753.91   2092.29 
  8917   35.66800   2731.63   2105.41 
  8918   35.67200   2717.59   2117.92 
  8919   35.67600   2693.79   2133.48 
  8920   35.68000   2678.83   2151.49 
  8921   35.68400   2666.02   2172.85 
  8922   35.68800   2657.47   2195.43 
  8923   35.69200   2645.26   2214.66 
  8924   35.69600   2635.80   2233.28 
  8925   35.70000   2633.06   2254.94 
  8926   35.70400   2624.21   2279.05 
  8927   35.70800   2623.90   2299.80 
  8928   35.71200   2622.07   2323.00 
  8929   35.71600   2619.32   2346.80 
  8930   35.72000   2615.97   2368.16 
  8931   35.72400   2615.97   2391.97 
  8932   35.72800   2617.80   2414.86 
  8933   35.73200   2617.19   2436.52 
  8934   35.73600   2619.93   2453.61 
  8935   35.74000   2624.21   2475.59 
  8936   35.74400   2637.63   2504.88 
  8937   35.74800   2646.48   2522.58 
  8938   35.75200   2654.42   2542.11 
  8939   35.75600   2664.18   2562.26 
  8940   35.76000   2671.81   2587.28 
  8941   35.76400   2687.68   2609.56 
  8942   35.76800   2697.75   2626.65 
  8943   35.77200   2708.44   2648.01 
  8944   35.77600   2721.25   2658.08 
  8945   35.78000   2735.60   2677.00 
  8946   35.78400   2749.94   2694.70 
  8947   35.78800   2766.11   2711.79 
  8948   35.79200   2783.51   2727.66 
  8949   35.79600   2803.34   2745.67 
  8950   35.80000   2817.69   2756.96 
  8951   35.80400   2831.42   2771.30 
  8952   35.80800   2855.53   2789.00 
  8953   35.81200   2872.92   2806.70 
  8954   35.81600   2893.37   2818.60 
  8955   35.82000   2919.31   2823.49 
  8956   35.82400   2933.65   2829.90 
  8957   35.82800   2951.97   2839.36 
  8958   35.83200   2978.52   2853.70 
  8959   35.83600   3005.68   2859.19 
  8960   35.84000   3017.58   2863.16 
  8961   35.84400   3038.64   2867.74 
  8962   35.84800   3057.25   2874.15 
  8963   35.85200   3083.50   2886.96 
  8964   35.85600   3108.52   2883.91 
  8965   35.86000   3128.97   2886.66 
  8966   35.86400   3150.33   2886.35 
  8967   35.86800   3171.69   2886.05 
  8968   35.87200   3198.55   2886.96 
  8969   35.87600   3224.49   2887.27 
  8970   35.88000   3243.10   2887.27 
  8971   35.88400   3265.38   2880.55 
  8972   35.88800   3285.52   2871.40 
  8973   35.89200   3302.00   2867.74 
  8974   35.89600   3319.70   2863.77 
  8975   35.90000   3344.12   2854.61 
  8976   35.90400   3361.21   2846.98 
  8977   35.90800   3383.79   2836.91 
  8978   35.91200   3400.88   2824.71 
  8979   35.91600   3421.02   2814.94 
  8980   35.92000   3436.58   2743.23 
  8981   35.92400   2539.67   2493.90 
  8982   35.92800   1015.93   2094.12 
  8983   35.93200    745.54   1847.84 
  8984   35.93600    734.86   1766.05 
  8985   35.94000    739.75   1752.93 
  8986   35.94400    744.93   1768.19 
  8987   35.94800    740.36   1796.26 
  8988   35.95200    738.83   1836.55 
  8989   35.95600    733.95   1879.58 
  8990   35.96000    733.34   1937.26 
  8991   35.96400    736.69   1995.54 
  8992   35.96800    730.29   2051.09 
  8993   35.97200    750.12   2110.90 
  8994   35.97600    767.21   2171.63 
  8995   35.98000    790.41   2224.12 
  8996   35.98400    817.57   2280.88 
  8997   35.98800    850.22   2334.29 
  8998   35.99200    881.35   2384.03 
  8999   35.99600    925.29   2440.19 
  9000   36.00000    963.75   2489.62 
  9001   36.00400   1008.91   2538.15 
  9002   36.00800   1063.54   2588.50 
  9003   36.01200   1116.33   2631.84 
  9004   36.01600   1174.62   2676.39 
  9005   36.02000   1234.74   2709.66 
  9006   36.02400   1302.19   2742.31 
  9007   36.02800   1365.97   2765.50 
  9008   36.03200   1439.21   2796.94 
  9009   36.03600   1512.76   2813.42 
  9010   36.04000   1575.93   2832.03 
  9011   36.04400   1637.57   2839.05 
  9012   36.04800   1702.27   2845.15 
  9013   36.05200   1776.73   2857.06 
  9014   36.05600   1849.06   2859.50 
  9015   36.06000   1915.89   2849.73 
  9016   36.06400   1980.59   2839.66 
  9017   36.06800   2042.24   2828.06 
  9018   36.07200   2108.15   2816.77 
  9019   36.07600   2176.82   2798.77 
  9020   36.08000   2227.78   2772.83 
  9021   36.08400   2277.22   2745.97 
  9022   36.08800   2326.66   2720.34 
  9023   36.09200   2373.96   2692.26 
  9024   36.09600   2417.60   2662.35 
  9025   36.10000   2462.77   2622.99 
  9026   36.10400   2491.15   2584.23 
  9027   36.10800   2522.58   2544.86 
  9028   36.11200   2547.91   2507.02 
  9029   36.11600   2581.48   2470.70 
  9030   36.12000   2592.47   2430.73 
  9031   36.12400   2611.08   2391.97 
  9032   36.12800   2625.12   2352.60 
  9033   36.13200   2629.70   2310.18 
  9034   36.13600   2628.17   2266.85 
  9035   36.14000   2626.34   2225.04 
  9036   36.14400   2625.12   2189.94 
  9037   36.14800   2616.88   2151.49 
  9038   36.15200   2604.68   2112.73 
  9039   36.15600   2589.42   2074.89 
  9040   36.16000   2566.22   2046.51 
  9041   36.16400   2548.22   2017.82 
  9042   36.16800   2523.19   1990.05 
  9043   36.17200   2491.76   1963.50 
  9044   36.17600   2456.97   1939.09 
  9045   36.18000   2424.62   1915.28 
  9046   36.18400   2392.58   1899.41 
  9047   36.18800   2358.70   1888.43 
  9048   36.19200   2320.25   1873.17 
  9049   36.19600   2283.63   1865.54 
  9050   36.20000   2239.38   1863.40 
  9051   36.20400   2203.06   1865.23 
  9052   36.20800   2164.00   1866.15 
  9053   36.21200   2125.55   1872.86 
  9054   36.21600   2091.98   1879.88 
  9055   36.22000   2055.97   1892.09 
  9056   36.22400   2023.93   1905.82 
  9057   36.22800   1990.36   1920.47 
  9058   36.23200   1960.45   1938.78 
  9059   36.23600   1932.07   1964.42 
  9060   36.24000   1898.19   1986.08 
  9061   36.24400   1871.64   2012.94 
  9062   36.24800   1848.14   2043.76 
  9063   36.25200   1827.09   2076.72 
  9064   36.25600   1809.08   2106.32 
  9065   36.26000   1791.08   2138.06 
  9066   36.26400   1779.79   2168.88 
  9067   36.26800   1767.58   2205.81 
  9068   36.27200   1756.90   2243.65 
  9069   36.27600   1759.03   2283.02 
  9070   36.28000   1752.93   2326.35 
  9071   36.28400   1753.85   2366.94 
  9072   36.28800   1753.23   2406.01 
  9073   36.29200   1757.20   2447.51 
  9074   36.29600   1766.66   2489.01 
  9075   36.30000   1774.29   2526.55 
  9076   36.30400   1785.28   2567.44 
  9077   36.30800   1802.67   2609.56 
  9078   36.31200   1818.54   2649.23 
  9079   36.31600   1843.87   2693.48 
  9080   36.32000   1863.71   2734.68 
  9081   36.32400   1888.73   2777.10 
  9082   36.32800   1917.72   2815.55 
  9083   36.33200   1947.02   2864.38 
  9084   36.33600   1987.92   2905.27 
  9085   36.34000   2022.71   2933.04 
  9086   36.34400   2058.72   2962.34 
  9087   36.34800   2097.78   2997.13 
  9088   36.35200   2143.25   3031.01 
  9089   36.35600   2189.33   3058.17 
  9090   36.36000   2229.61   3087.16 
  9091   36.36400   2275.39   3110.35 
  9092   36.36800   2321.78   3132.93 
  9093   36.37200   2370.61   3155.82 
  9094   36.37600   2424.32   3175.66 
  9095   36.38000   2471.31   3185.12 
  9096   36.38400   2525.33   3204.35 
  9097   36.38800   2573.85   3213.81 
  9098   36.39200   2623.90   3220.52 
  9099   36.39600   2677.31   3227.23 
  9100   36.40000   2720.34   3229.37 
  9101   36.40400   2774.35   3230.90 
  9102   36.40800   2826.54   3237.30 
  9103   36.41200   2872.31   3232.12 
  9104   36.41600   2917.18   3229.37 
  9105   36.42000   2960.51   3214.42 
  9106   36.42400   3009.03   3204.35 
  9107   36.42800   3059.69   3197.33 
  9108   36.43200   3103.94   3178.10 
  9109   36.43600   3146.97   3166.50 
  9110   36.44000   3186.34   3146.67 
  9111   36.44400   3223.88   3125.00 
  9112   36.44800   3256.23   3103.64 
  9113   36.45200   3291.32   3080.44 
  9114   36.45600   3323.36   3059.39 
  9115   36.46000   3356.32   3029.17 
  9116   36.46400   3387.15   2998.96 
  9117   36.46800   3409.42   2966.92 
  9118   36.47200   3432.62   2937.01 
  9119   36.47600   3459.47   2909.55 
  9120   36.48000   3476.56   2882.08 
  9121   36.48400   3497.31   2849.73 
  9122   36.48800   3512.27   2812.50 
  9123   36.49200   3522.03   2777.71 
  9124   36.49600   3532.71   2748.11 
  9125   36.50000   3544.62   2707.52 
  9126   36.50400   3549.19   2675.17 
  9127   36.50800   3556.82   2637.02 
  9128   36.51200   3557.43   2600.10 
  9129   36.51600   3557.13   2565.92 
  9130   36.52000   3555.30   2528.69 
  9131   36.52400   3544.92   2496.03 
  9132   36.52800   3542.79   2467.04 
  9133   36.53200   3534.55   2432.56 
  9134   36.53600   3522.64   2405.09 
  9135   36.54000   3509.83   2362.67 
  9136   36.54400   3492.13   2329.71 
  9137   36.54800   3475.34   2304.38 
  9138   36.55200   3462.22   2273.86 
  9139   36.55600   3448.18   2252.81 
  9140   36.56000   3429.57   2224.12 
  9141   36.56400   3404.24   2196.66 
  9142   36.56800   3380.74   2175.90 
  9143   36.57200   3360.90   2156.98 
  9144   36.57600   3338.32   2137.15 
  9145   36.58000   3305.97   2112.12 
  9146   36.58400   3280.94   2092.59 
  9147   36.58800   3255.00   2078.55 
  9148   36.59200   3230.90   2063.60 
  9149   36.59600   3203.74   2050.78 
  9150   36.60000   3178.41   2041.63 
  9151   36.60400   3144.53   2030.03 
  9152   36.60800   3119.20   2024.23 
  9153   36.61200   3091.74   2017.21 
  9154   36.61600   3063.05   2016.30 
  9155   36.62000   3034.67   2008.06 
  9156   36.62400   3003.54   2004.09 
  9157   36.62800   2977.60   2006.23 
  9158   36.63200   2953.19   2008.06 
  9159   36.63600   2928.47   2010.50 
  9160   36.64000   2904.97   2016.91 
  9161   36.64400   2876.59   2022.40 
  9162   36.64800   2851.87   2028.50 
  9163   36.65200   2826.23   2040.10 
  9164   36.65600   2804.57   2051.39 
  9165   36.66000   2786.25   2063.29 
  9166   36.66400   2766.72   2074.58 
  9167   36.66800   2745.06   2085.88 
  9168   36.67200   2727.05   2100.83 
  9169   36.67600   2708.13   2115.78 
  9170   36.68000   2698.36   2138.98 
  9171   36.68400   2682.19   2154.24 
  9172   36.68800   2665.41   2175.90 
  9173   36.69200   2655.03   2198.49 
  9174   36.69600   2646.79   2221.98 
  9175   36.70000   2639.16   2237.55 
  9176   36.70400   2632.14   2256.77 
  9177   36.70800   2622.68   2278.14 
  9178   36.71200   2617.19   2297.67 
  9179   36.71600   2616.27   2325.13 
  9180   36.72000   2619.32   2347.72 
  9181   36.72400   2615.97   2371.22 
  9182   36.72800   2617.19   2391.36 
  9183   36.73200   2614.14   2413.94 
  9184   36.73600   2619.02   2440.49 
  9185   36.74000   2623.60   2461.55 
  9186   36.74400   2630.92   2485.35 
  9187   36.74800   2639.47   2505.49 
  9188   36.75200   2647.71   2525.94 
  9189   36.75600   2655.03   2542.42 
  9190   36.76000   2664.49   2565.31 
  9191   36.76400   2673.34   2586.36 
  9192   36.76800   2684.33   2610.47 
  9193   36.77200   2701.72   2631.53 
  9194   36.77600   2705.38   2641.91 
  9195   36.78000   2719.73   2663.88 
  9196   36.78400   2733.76   2678.22 
  9197   36.78800   2749.63   2701.42 
  9198   36.79200   2772.22   2714.23 
  9199   36.79600   2788.09   2734.07 
  9200   36.80000   2806.40   2747.80 
  9201   36.80400   2816.47   2756.96 
  9202   36.80800   2834.47   2775.27 
  9203   36.81200   2857.06   2791.75 
  9204   36.81600   2879.03   2807.31 
  9205   36.82000   2895.51   2817.08 
  9206   36.82400   2914.73   2823.49 
  9207   36.82800   2935.79   2832.34 
  9208   36.83200   2956.85   2845.76 
  9209   36.83600   2983.40   2854.31 
  9210   36.84000   3004.76   2858.89 
  9211   36.84400   3020.63   2863.16 
  9212   36.84800   3041.99   2868.96 
  9213   36.85200   3067.93   2882.08 
  9214   36.85600   3088.99   2883.00 
  9215   36.86000   3109.44   2886.05 
  9216   36.86400   3126.22   2881.77 
  9217   36.86800   3150.63   2886.66 
  9218   36.87200   3177.80   2887.88 
  9219   36.87600   3197.63   2886.05 
  9220   36.88000   3226.32   2886.66 
  9221   36.88400   3241.58   2879.94 
  9222   36.88800   3263.85   2880.25 
  9223   36.89200   3285.83   2873.84 
  9224   36.89600   3304.14   2869.87 
  9225   36.90000   3326.11   2866.52 
  9226   36.90400   3345.34   2854.00 
  9227   36.90800   3362.12   2841.19 
  9228   36.91200   3380.13   2833.25 
  9229   36.91600   3403.63   2827.15 
  9230   36.92000   3424.99   2817.99 
  9231   36.92400   3438.42   2645.57 
  9232   36.92800   2330.93   2464.29 
  9233   36.93200    925.90   2039.79 
  9234   36.93600    738.22   1824.95 
  9235   36.94000    737.92   1764.83 
  9236   36.94400    746.15   1754.46 
  9237   36.94800    742.80   1768.49 
  9238   36.95200    742.19   1801.45 
  9239   36.95600    735.17   1843.26 
  9240   36.96000    736.69   1891.48 
  9241   36.96400    741.27   1943.66 
  9242   36.96800    733.95   2001.65 
  9243   36.97200    734.25   2055.66 
  9244   36.97600    750.12   2115.48 
  9245   36.98000    769.35   2176.82 
  9246   36.98400    792.24   2227.78 
  9247   36.98800    820.92   2288.51 
  9248   36.99200    852.36   2339.78 
  9249   36.99600    886.84   2391.05 
  9250   37.00000    931.09   2445.98 
  9251   37.00400    976.56   2500.92 
  9252   37.00800   1024.78   2550.05 
  9253   37.01200   1071.47   2597.05 
  9254   37.01600   1127.01   2635.80 
  9255   37.02000   1179.81   2675.48 
  9256   37.02400   1242.68   2710.57 
  9257   37.02800   1309.81   2742.61 
  9258   37.03200   1378.48   2773.74 
  9259   37.03600   1446.23   2795.10 
  9260   37.04000   1511.23   2813.72 
  9261   37.04400   1580.81   2831.12 
  9262   37.04800   1648.56   2844.54 
  9263   37.05200   1719.36   2855.53 
  9264   37.05600   1789.55   2857.97 
  9265   37.06000   1859.13   2858.28 
  9266   37.06400   1920.78   2846.68 
  9267   37.06800   1987.00   2840.27 
  9268   37.07200   2055.36   2829.28 
  9269   37.07600   2117.31   2815.25 
  9270   37.08000   2181.09   2792.05 
  9271   37.08400   2234.19   2768.55 
  9272   37.08800   2281.19   2742.61 
  9273   37.09200   2329.41   2714.54 
  9274   37.09600   2379.46   2688.29 
  9275   37.10000   2425.84   2659.00 
  9276   37.10400   2464.90   2622.38 
  9277   37.10800   2501.22   2584.23 
  9278   37.11200   2530.52   2539.98 
  9279   37.11600   2557.07   2503.66 
  9280   37.12000   2578.43   2466.43 
  9281   37.12400   2598.57   2426.76 
  9282   37.12800   2612.30   2385.56 
  9283   37.13200   2619.93   2344.06 
  9284   37.13600   2628.48   2301.94 
  9285   37.14000   2630.31   2268.98 
  9286   37.14400   2630.92   2224.73 
  9287   37.14800   2626.65   2185.36 
  9288   37.15200   2613.22   2146.00 
  9289   37.15600   2600.40   2109.68 
  9290   37.16000   2591.55   2081.30 
  9291   37.16400   2573.24   2044.68 
  9292   37.16800   2546.69   2011.72 
  9293   37.17200   2513.73   1980.90 
  9294   37.17600   2483.22   1957.09 
  9295   37.18000   2457.28   1940.31 
  9296   37.18400   2423.10   1915.89 
  9297   37.18800   2389.53   1898.50 
  9298   37.19200   2351.99   1882.32 
  9299   37.19600   2314.76   1873.78 
  9300   37.20000   2279.97   1867.98 
  9301   37.20400   2237.55   1866.15 
  9302   37.20800   2199.10   1866.46 
  9303   37.21200   2160.64   1867.98 
  9304   37.21600   2120.67   1871.95 
  9305   37.22000   2084.05   1885.68 
  9306   37.22400   2056.27   1894.23 
  9307   37.22800   2019.35   1909.79 
  9308   37.23200   1989.44   1924.74 
  9309   37.23600   1956.48   1940.00 
